"words","pos_likelihood","neg_likelihood"
"fine",0.0760649087221095,0.0239350912778905
"may be suitable",0.0760649087221095,0.0239350912778905
"much benefit",0.0760649087221095,0.0239350912778905
"productive",0.0760649087221095,0.0239350912778905
"extravagant",0.0760649087221095,0.0239350912778905
"allied",0.0760649087221095,0.0239350912778905
"much popular",0.0760649087221095,0.0239350912778905
"more independent",0.0760649087221095,0.0239350912778905
"should be pleased",0.0760649087221095,0.0239350912778905
"marriage",0.0760649087221095,0.0239350912778905
"content",0.0757606490872211,0.0242393509127789
"could be proud",0.0757606490872211,0.0242393509127789
"advantageous",0.0757606490872211,0.0242393509127789
"ample",0.0757606490872211,0.0242393509127789
"help",0.0757606490872211,0.0242393509127789
"might be able",0.0753549695740365,0.0246450304259635
"rather attractive",0.0753549695740365,0.0246450304259635
"most complete",0.0753549695740365,0.0246450304259635
"especially effective",0.0753549695740365,0.0246450304259635
"equitable",0.0753549695740365,0.0246450304259635
"intellect",0.0753549695740365,0.0246450304259635
"quite sufficient",0.0753549695740365,0.0246450304259635
"must be true",0.0753549695740365,0.0246450304259635
"stability",0.0753549695740365,0.0246450304259635
"was quite safe",0.0753549695740365,0.0246450304259635
"rescue",0.0753549695740365,0.0246450304259635
"would be very interested",0.0753549695740365,0.0246450304259635
"particularly proud",0.0753549695740365,0.0246450304259635
"tradition",0.0753549695740365,0.0246450304259635
"so keen",0.0753549695740365,0.0246450304259635
"particularly useful",0.0753549695740365,0.0246450304259635
"extremely important",0.0753549695740365,0.0246450304259635
"importance",0.0753549695740365,0.0246450304259635
"really keen",0.0753549695740365,0.0246450304259635
"quite attractive",0.0753549695740365,0.0246450304259635
"fruitful",0.0749492900608519,0.0250507099391481
"might be interested",0.0749492900608519,0.0250507099391481
"religious",0.0746450304259635,0.0253549695740365
"like",0.0746450304259635,0.0253549695740365
"most appropriate",0.0746450304259635,0.0253549695740365
"better",0.0746450304259635,0.0253549695740365
"wonder",0.0746450304259635,0.0253549695740365
"was really interested",0.0746450304259635,0.0253549695740365
"really hope",0.0746450304259635,0.0253549695740365
"would be pleased",0.0746450304259635,0.0253549695740365
"much help",0.0746450304259635,0.0253549695740365
"ethical",0.0746450304259635,0.0253549695740365
"should be free",0.0746450304259635,0.0253549695740365
"would be good",0.0746450304259635,0.0253549695740365
"fresh",0.0746450304259635,0.0253549695740365
"capability",0.0746450304259635,0.0253549695740365
"much interested",0.0746450304259635,0.0253549695740365
"acquaint",0.0746450304259635,0.0253549695740365
"really understood",0.0746450304259635,0.0253549695740365
"could love",0.0746450304259635,0.0253549695740365
"should be nice",0.0746450304259635,0.0253549695740365
"might be useful",0.0746450304259635,0.0253549695740365
"authentic",0.0746450304259635,0.0253549695740365
"pretty easy",0.0746450304259635,0.0253549695740365
"was too good",0.0746450304259635,0.0253549695740365
"please",0.0746450304259635,0.0253549695740365
"was more successful",0.0746450304259635,0.0253549695740365
"feast",0.0746450304259635,0.0253549695740365
"accept",0.0741379310344828,0.0258620689655172
"agree",0.0741379310344828,0.0258620689655172
"pretty fair",0.0741379310344828,0.0258620689655172
"accuracy",0.0739350912778905,0.0260649087221095
"would support",0.0739350912778905,0.0260649087221095
"bonus",0.0739350912778905,0.0260649087221095
"fairly happy",0.0739350912778905,0.0260649087221095
"was very useful",0.0739350912778905,0.0260649087221095
"calm",0.0739350912778905,0.0260649087221095
"glisten",0.0739350912778905,0.0260649087221095
"modest",0.0739350912778905,0.0260649087221095
"very very careful",0.0739350912778905,0.0260649087221095
"kiss",0.0739350912778905,0.0260649087221095
"can support",0.0739350912778905,0.0260649087221095
"indispensable",0.0739350912778905,0.0260649087221095
"most responsible",0.0739350912778905,0.0260649087221095
"would be proud",0.0739350912778905,0.0260649087221095
"increasingly familiar",0.0739350912778905,0.0260649087221095
"much right",0.0739350912778905,0.0260649087221095
"much more interested",0.0739350912778905,0.0260649087221095
"entertainment",0.0739350912778905,0.0260649087221095
"charity",0.0739350912778905,0.0260649087221095
"really important",0.0739350912778905,0.0260649087221095
"thrill",0.0739350912778905,0.0260649087221095
"learn",0.0739350912778905,0.0260649087221095
"endorse",0.0739350912778905,0.0260649087221095
"forgive",0.0739350912778905,0.0260649087221095
"interested",0.0739350912778905,0.0260649087221095
"must be pleased",0.0739350912778905,0.0260649087221095
"quite accurate",0.0739350912778905,0.0260649087221095
"very appropriate",0.0734787018255578,0.0265212981744422
"complement",0.0733265720081136,0.0266734279918864
"assist",0.0733265720081136,0.0266734279918864
"communion",0.0733265720081136,0.0266734279918864
"self-respect",0.0733265720081136,0.0266734279918864
"particularly significant",0.0733265720081136,0.0266734279918864
"would benefit",0.0732251521298174,0.0267748478701826
"non-violence",0.0732251521298174,0.0267748478701826
"well",0.0732251521298174,0.0267748478701826
"most suitable",0.0732251521298174,0.0267748478701826
"particularly easy",0.0732251521298174,0.0267748478701826
"ally",0.0732251521298174,0.0267748478701826
"relatively good",0.0732251521298174,0.0267748478701826
"durable",0.0732251521298174,0.0267748478701826
"proper",0.0732251521298174,0.0267748478701826
"quite able",0.0732251521298174,0.0267748478701826
"more true",0.0732251521298174,0.0267748478701826
"can be significant",0.0732251521298174,0.0267748478701826
"would be effective",0.0732251521298174,0.0267748478701826
"may be attractive",0.0732251521298174,0.0267748478701826
"acceptable",0.0732251521298174,0.0267748478701826
"more able",0.0732251521298174,0.0267748478701826
"more keen",0.0732251521298174,0.0267748478701826
"pretty good",0.0732251521298174,0.0267748478701826
"was quite pleased",0.0732251521298174,0.0267748478701826
"consent",0.0732251521298174,0.0267748478701826
"care",0.0732251521298174,0.0267748478701826
"probably better",0.0732251521298174,0.0267748478701826
"profound",0.0732251521298174,0.0267748478701826
"complete",0.0732251521298174,0.0267748478701826
"obtain",0.0732251521298174,0.0267748478701826
"more suitable",0.0732251521298174,0.0267748478701826
"might benefit",0.0732251521298174,0.0267748478701826
"extremely easy",0.0732251521298174,0.0267748478701826
"so complete",0.0732251521298174,0.0267748478701826
"contribute",0.0732251521298174,0.0267748478701826
"steadfast",0.0732251521298174,0.0267748478701826
"was very careful",0.0732251521298174,0.0267748478701826
"simplicity",0.0732251521298174,0.0267748478701826
"most accurate",0.0732251521298174,0.0267748478701826
"expert",0.0732251521298174,0.0267748478701826
"compatible",0.0732251521298174,0.0267748478701826
"pretty safe",0.0725152129817444,0.0274847870182556
"particularly popular",0.0725152129817444,0.0274847870182556
"should be relevant",0.0725152129817444,0.0274847870182556
"was quite funny",0.0725152129817444,0.0274847870182556
"particularly keen",0.0725152129817444,0.0274847870182556
"rather important",0.0725152129817444,0.0274847870182556
"relief",0.0725152129817444,0.0274847870182556
"very suitable",0.0725152129817444,0.0274847870182556
"so fair",0.0725152129817444,0.0274847870182556
"really relevant",0.0725152129817444,0.0274847870182556
"diligent",0.0725152129817444,0.0274847870182556
"was more popular",0.0725152129817444,0.0274847870182556
"meaningful",0.0725152129817444,0.0274847870182556
"significance",0.0725152129817444,0.0274847870182556
"validity",0.0725152129817444,0.0274847870182556
"quite free",0.0725152129817444,0.0274847870182556
"really interested",0.0725152129817444,0.0274847870182556
"cooperate",0.0725152129817444,0.0274847870182556
"should be good",0.0725152129817444,0.0274847870182556
"most support",0.0725152129817444,0.0274847870182556
"appeal",0.0725152129817444,0.0274847870182556
"gain",0.0725152129817444,0.0274847870182556
"very relevant",0.0725152129817444,0.0274847870182556
"rational",0.0725152129817444,0.0274847870182556
"serve",0.0725152129817444,0.0274847870182556
"maturity",0.0725152129817444,0.0274847870182556
"live",0.0725152129817444,0.0274847870182556
"popular",0.0725152129817444,0.0274847870182556
"leisure",0.0725152129817444,0.0274847870182556
"sophisticated",0.0725152129817444,0.0274847870182556
"much better",0.0725152129817444,0.0274847870182556
"provide",0.0725152129817444,0.0274847870182556
"so familiar",0.0725152129817444,0.0274847870182556
"equality",0.0725152129817444,0.0274847870182556
"mighty",0.0718559837728195,0.0281440162271805
"sanctuary",0.0718559837728195,0.0281440162271805
"very true",0.0718559837728195,0.0281440162271805
"bestow",0.0718559837728195,0.0281440162271805
"raise",0.0718559837728195,0.0281440162271805
"prompt",0.0718559837728195,0.0281440162271805
"contact",0.0718559837728195,0.0281440162271805
"could lead",0.0718559837728195,0.0281440162271805
"was particularly proud",0.0718559837728195,0.0281440162271805
"very very important",0.0718559837728195,0.0281440162271805
"willingness",0.0718559837728195,0.0281440162271805
"forgave",0.0718559837728195,0.0281440162271805
"was very easy",0.0718559837728195,0.0281440162271805
"salutary",0.0718559837728195,0.0281440162271805
"would be very easy",0.0718559837728195,0.0281440162271805
"increasingly effective",0.0718559837728195,0.0281440162271805
"fellowship",0.0718559837728195,0.0281440162271805
"assuredly",0.0718559837728195,0.0281440162271805
"correct",0.0718559837728195,0.0281440162271805
"must be worth",0.0718559837728195,0.0281440162271805
"minister",0.0718559837728195,0.0281440162271805
"can free",0.0718559837728195,0.0281440162271805
"more accurate",0.0718559837728195,0.0281440162271805
"resolve",0.0718559837728195,0.0281440162271805
"could be worth",0.0718559837728195,0.0281440162271805
"would agree",0.0717545638945233,0.0282454361054767
"was too great",0.0717545638945233,0.0282454361054767
"most help",0.0717545638945233,0.0282454361054767
"prominent",0.0711460446247465,0.0288539553752535
"relatively happy",0.0711460446247465,0.0288539553752535
"mend",0.0711460446247465,0.0288539553752535
"undoubted",0.0711460446247465,0.0288539553752535
"may be appropriate",0.0711460446247465,0.0288539553752535
"ethics",0.0711460446247465,0.0288539553752535
"steadiness",0.0711460446247465,0.0288539553752535
"might be nice",0.0711460446247465,0.0288539553752535
"creative",0.0711460446247465,0.0288539553752535
"can accept",0.0711460446247465,0.0288539553752535
"too successful",0.0711460446247465,0.0288539553752535
"much interest",0.0711460446247465,0.0288539553752535
"really easy",0.0711460446247465,0.0288539553752535
"was very real",0.0711460446247465,0.0288539553752535
"really fit",0.0711460446247465,0.0288539553752535
"insight",0.0711460446247465,0.0288539553752535
"realistic",0.0711460446247465,0.0288539553752535
"quite appropriate",0.0711460446247465,0.0288539553752535
"dependability",0.0711460446247465,0.0288539553752535
"harmless",0.0711460446247465,0.0288539553752535
"very independent",0.0711460446247465,0.0288539553752535
"was so important",0.0711460446247465,0.0288539553752535
"understand",0.0711460446247465,0.0288539553752535
"competent",0.0711460446247465,0.0288539553752535
"world-famous",0.0711460446247465,0.0288539553752535
"really true",0.0711460446247465,0.0288539553752535
"most relevant",0.0711460446247465,0.0288539553752535
"companion",0.0711460446247465,0.0288539553752535
"educated",0.0711460446247465,0.0288539553752535
"share",0.0711460446247465,0.0288539553752535
"responsive",0.0711460446247465,0.0288539553752535
"home",0.0711460446247465,0.0288539553752535
"fidelity",0.0711460446247465,0.0288539553752535
"gleam",0.0709432048681542,0.0290567951318458
"can be worth",0.0709432048681542,0.0290567951318458
"could allow",0.0709432048681542,0.0290567951318458
"treaty",0.0709432048681542,0.0290567951318458
"natural",0.0709432048681542,0.0290567951318458
"very right",0.0709432048681542,0.0290567951318458
"especially significant",0.0709432048681542,0.0290567951318458
"awareness",0.0709432048681542,0.0290567951318458
"greet",0.0704361054766734,0.0295638945233266
"devote",0.0704361054766734,0.0295638945233266
"completeness",0.0704361054766734,0.0295638945233266
"certainly worth",0.0704361054766734,0.0295638945233266
"can be helpful",0.0704361054766734,0.0295638945233266
"not trouble",0.0704361054766734,0.0295638945233266
"skillful",0.0704361054766734,0.0295638945233266
"was particularly good",0.0704361054766734,0.0295638945233266
"can be true",0.0704361054766734,0.0295638945233266
"quite safe",0.0704361054766734,0.0295638945233266
"logic",0.0704361054766734,0.0295638945233266
"responsibility",0.0704361054766734,0.0295638945233266
"poise",0.0704361054766734,0.0295638945233266
"could enjoy",0.0704361054766734,0.0295638945233266
"can hope",0.0704361054766734,0.0295638945233266
"would be very useful",0.0704361054766734,0.0295638945233266
"accord",0.0704361054766734,0.0295638945233266
"might agree",0.0704361054766734,0.0295638945233266
"manly",0.0704361054766734,0.0295638945233266
"must enjoy",0.0704361054766734,0.0295638945233266
"was very interested",0.0704361054766734,0.0295638945233266
"can be fun",0.0704361054766734,0.0295638945233266
"stable",0.0704361054766734,0.0295638945233266
"quite familiar",0.0704361054766734,0.0295638945233266
"especially suitable",0.0704361054766734,0.0295638945233266
"so important",0.0704361054766734,0.0295638945233266
"stately",0.0704361054766734,0.0295638945233266
"too easy",0.0704361054766734,0.0295638945233266
"really worth",0.070131845841785,0.029868154158215
"quite fit",0.070131845841785,0.029868154158215
"cultivate",0.070131845841785,0.029868154158215
"enhance",0.070131845841785,0.029868154158215
"neat",0.0697261663286004,0.0302738336713996
"must hope",0.0697261663286004,0.0302738336713996
"quite popular",0.0697261663286004,0.0302738336713996
"discretion",0.0697261663286004,0.0302738336713996
"commonplace",0.0697261663286004,0.0302738336713996
"nothing better",0.0697261663286004,0.0302738336713996
"more familiar",0.0697261663286004,0.0302738336713996
"independence",0.0697261663286004,0.0302738336713996
"benign",0.0697261663286004,0.0302738336713996
"would love",0.0697261663286004,0.0302738336713996
"quite interested",0.0697261663286004,0.0302738336713996
"dedicate",0.0697261663286004,0.0302738336713996
"common",0.0697261663286004,0.0302738336713996
"attainment",0.0697261663286004,0.0302738336713996
"can understand",0.0697261663286004,0.0302738336713996
"superiority",0.0697261663286004,0.0302738336713996
"mate",0.0697261663286004,0.0302738336713996
"knowledge",0.0697261663286004,0.0302738336713996
"have no doubt",0.0697261663286004,0.0302738336713996
"practical",0.0697261663286004,0.0302738336713996
"practicable",0.0697261663286004,0.0302738336713996
"would be useful",0.0697261663286004,0.0302738336713996
"can love",0.0697261663286004,0.0302738336713996
"very real",0.0697261663286004,0.0302738336713996
"must be safe",0.0697261663286004,0.0302738336713996
"relatively safe",0.0697261663286004,0.0302738336713996
"open",0.0697261663286004,0.0302738336713996
"get",0.0693204868154158,0.0306795131845842
"would fit",0.0693204868154158,0.0306795131845842
"colleague",0.0693204868154158,0.0306795131845842
"more safe",0.0693204868154158,0.0306795131845842
"increasingly interested",0.0693204868154158,0.0306795131845842
"could be useful",0.0690162271805274,0.0309837728194726
"more fit",0.0690162271805274,0.0309837728194726
"particularly interested",0.0690162271805274,0.0309837728194726
"precise",0.0690162271805274,0.0309837728194726
"regard",0.0690162271805274,0.0309837728194726
"patience",0.0690162271805274,0.0309837728194726
"moral",0.0690162271805274,0.0309837728194726
"profit",0.0690162271805274,0.0309837728194726
"most interested",0.0690162271805274,0.0309837728194726
"more sensitive",0.0690162271805274,0.0309837728194726
"much care",0.0690162271805274,0.0309837728194726
"acquaintance",0.0690162271805274,0.0309837728194726
"reputable",0.0690162271805274,0.0309837728194726
"conscientious",0.0690162271805274,0.0309837728194726
"humanity",0.0690162271805274,0.0309837728194726
"sensible",0.0690162271805274,0.0309837728194726
"more effective",0.0690162271805274,0.0309837728194726
"more helpful",0.0690162271805274,0.0309837728194726
"usable",0.0690162271805274,0.0309837728194726
"would know",0.0690162271805274,0.0309837728194726
"straight",0.0690162271805274,0.0309837728194726
"so good",0.0690162271805274,0.0309837728194726
"especially relevant",0.0690162271805274,0.0309837728194726
"actuality",0.0690162271805274,0.0309837728194726
"accurate",0.0685091277890467,0.0314908722109533
"cannot fail",0.0685091277890467,0.0314908722109533
"must allow",0.0685091277890467,0.0314908722109533
"efficiency",0.0685091277890467,0.0314908722109533
"restore",0.0685091277890467,0.0314908722109533
"clarity",0.0685091277890467,0.0314908722109533
"experience",0.0683062880324544,0.0316937119675456
"may be free",0.0683062880324544,0.0316937119675456
"security",0.0683062880324544,0.0316937119675456
"improvement",0.0683062880324544,0.0316937119675456
"dawn",0.0683062880324544,0.0316937119675456
"real",0.0683062880324544,0.0316937119675456
"more interest",0.0683062880324544,0.0316937119675456
"may help",0.0683062880324544,0.0316937119675456
"highly appropriate",0.0683062880324544,0.0316937119675456
"would be right",0.0683062880324544,0.0316937119675456
"so real",0.0683062880324544,0.0316937119675456
"skill",0.0683062880324544,0.0316937119675456
"could complete",0.0683062880324544,0.0316937119675456
"save",0.0683062880324544,0.0316937119675456
"comedy",0.0683062880324544,0.0316937119675456
"most real",0.0683062880324544,0.0316937119675456
"consideration",0.0683062880324544,0.0316937119675456
"normal",0.0683062880324544,0.0316937119675456
"independent",0.0683062880324544,0.0316937119675456
"consultation",0.0683062880324544,0.0316937119675456
"very fit",0.0683062880324544,0.0316937119675456
"very important",0.0683062880324544,0.0316937119675456
"patient",0.0683062880324544,0.0316937119675456
"quite independent",0.0683062880324544,0.0316937119675456
"could be free",0.0683062880324544,0.0316937119675456
"might love",0.0683062880324544,0.0316937119675456
"admit",0.0683062880324544,0.0316937119675456
"logical",0.0683062880324544,0.0316937119675456
"involve",0.0676977687626775,0.0323022312373225
"was more interested",0.0676977687626775,0.0323022312373225
"improve",0.0676977687626775,0.0323022312373225
"certainly true",0.0675963488843813,0.0324036511156187
"more relevant",0.0675963488843813,0.0324036511156187
"facilitate",0.0675963488843813,0.0324036511156187
"may benefit",0.0675963488843813,0.0324036511156187
"too nice",0.0675963488843813,0.0324036511156187
"more benefit",0.0675963488843813,0.0324036511156187
"certainly agree",0.0675963488843813,0.0324036511156187
"does not hurt",0.0675963488843813,0.0324036511156187
"responsible",0.0675963488843813,0.0324036511156187
"confide",0.0675963488843813,0.0324036511156187
"might better",0.0675963488843813,0.0324036511156187
"certainly know",0.0675963488843813,0.0324036511156187
"much more important",0.0675963488843813,0.0324036511156187
"was very important",0.0675963488843813,0.0324036511156187
"may lead",0.0675963488843813,0.0324036511156187
"distinctive",0.0675963488843813,0.0324036511156187
"valid",0.0675963488843813,0.0324036511156187
"can be useful",0.0675963488843813,0.0324036511156187
"was particularly keen",0.0675963488843813,0.0324036511156187
"no harm",0.0668864097363083,0.0331135902636917
"constructive",0.0668864097363083,0.0331135902636917
"quite agree",0.0668864097363083,0.0331135902636917
"desire",0.0668864097363083,0.0331135902636917
"most independent",0.0668864097363083,0.0331135902636917
"communicative",0.0668864097363083,0.0331135902636917
"much support",0.0668864097363083,0.0331135902636917
"would have been nice",0.0668864097363083,0.0331135902636917
"appropriate",0.0668864097363083,0.0331135902636917
"very responsible",0.0668864097363083,0.0331135902636917
"could hope",0.0668864097363083,0.0331135902636917
"can care",0.0668864097363083,0.0331135902636917
"too good",0.0668864097363083,0.0331135902636917
"adjustment",0.0668864097363083,0.0331135902636917
"could be helpful",0.0668864097363083,0.0331135902636917
"increasingly significant",0.0668864097363083,0.0331135902636917
"can benefit",0.0668864097363083,0.0331135902636917
"forgiven",0.0668864097363083,0.0331135902636917
"notable",0.0668864097363083,0.0331135902636917
"allow",0.0668864097363083,0.0331135902636917
"inventor",0.0668864097363083,0.0331135902636917
"may be helpful",0.0668864097363083,0.0331135902636917
"more support",0.0668864097363083,0.0331135902636917
"more complete",0.0668864097363083,0.0331135902636917
"can help",0.0668864097363083,0.0331135902636917
"travel",0.0668864097363083,0.0331135902636917
"sturdy",0.0668864097363083,0.0331135902636917
"expedient",0.0668864097363083,0.0331135902636917
"aid",0.0668864097363083,0.0331135902636917
"might need",0.0668864097363083,0.0331135902636917
"equity",0.0668864097363083,0.0331135902636917
"important",0.0668864097363083,0.0331135902636917
"would be happy",0.0668864097363083,0.0331135902636917
"so free",0.0668864097363083,0.0331135902636917
"cool",0.0661764705882353,0.0338235294117647
"too true",0.0661764705882353,0.0338235294117647
"persevere",0.0661764705882353,0.0338235294117647
"did not trouble",0.0661764705882353,0.0338235294117647
"drive",0.0661764705882353,0.0338235294117647
"most able",0.0661764705882353,0.0338235294117647
"would lead",0.0661764705882353,0.0338235294117647
"will not lose",0.0661764705882353,0.0338235294117647
"moderate",0.0661764705882353,0.0338235294117647
"athletic",0.0661764705882353,0.0338235294117647
"was quite right",0.0661764705882353,0.0338235294117647
"relevance",0.0661764705882353,0.0338235294117647
"goodbye",0.0661764705882353,0.0338235294117647
"sympathy",0.0661764705882353,0.0338235294117647
"courtly",0.0661764705882353,0.0338235294117647
"will not fail",0.0661764705882353,0.0338235294117647
"sympathize",0.0661764705882353,0.0338235294117647
"would complete",0.0661764705882353,0.0338235294117647
"would be responsible",0.0661764705882353,0.0338235294117647
"steadfastness",0.0661764705882353,0.0338235294117647
"tolerant",0.0661764705882353,0.0338235294117647
"may be relevant",0.0661764705882353,0.0338235294117647
"too important",0.0660750507099391,0.0339249492900609
"relatively free",0.0660750507099391,0.0339249492900609
"productivity",0.0660750507099391,0.0339249492900609
"really significant",0.0660750507099391,0.0339249492900609
"not too expensive",0.0660750507099391,0.0339249492900609
"decent",0.0660750507099391,0.0339249492900609
"must accept",0.0655172413793103,0.0344827586206897
"particularly appropriate",0.0655172413793103,0.0344827586206897
"suitable",0.0655172413793103,0.0344827586206897
"company",0.0655172413793103,0.0344827586206897
"would be helpful",0.0655172413793103,0.0344827586206897
"principal",0.0655172413793103,0.0344827586206897
"quite keen",0.0655172413793103,0.0344827586206897
"call",0.0655172413793103,0.0344827586206897
"join",0.0655172413793103,0.0344827586206897
"silly",0.0655172413793103,0.0344827586206897
"may be true",0.0655172413793103,0.0344827586206897
"significant",0.0655172413793103,0.0344827586206897
"distinct",0.0655172413793103,0.0344827586206897
"joke",0.0655172413793103,0.0344827586206897
"very careful",0.0655172413793103,0.0344827586206897
"most familiar",0.0655172413793103,0.0344827586206897
"communicate",0.0655172413793103,0.0344827586206897
"probably right",0.065314401622718,0.0346855983772819
"quite true",0.065314401622718,0.0346855983772819
"assure",0.065314401622718,0.0346855983772819
"must be important",0.0650101419878296,0.0349898580121704
"certainly hope",0.0648073022312373,0.0351926977687627
"quite understand",0.0648073022312373,0.0351926977687627
"may be easy",0.0648073022312373,0.0351926977687627
"ameliorate",0.0648073022312373,0.0351926977687627
"relevant",0.0648073022312373,0.0351926977687627
"increasingly important",0.0648073022312373,0.0351926977687627
"affirm",0.0648073022312373,0.0351926977687627
"authenticity",0.0648073022312373,0.0351926977687627
"should be sufficient",0.0648073022312373,0.0351926977687627
"establish",0.0648073022312373,0.0351926977687627
"defender",0.0648073022312373,0.0351926977687627
"sense",0.0648073022312373,0.0351926977687627
"no trouble",0.0648073022312373,0.0351926977687627
"deserve",0.0648073022312373,0.0351926977687627
"did not fail",0.0648073022312373,0.0351926977687627
"would be true",0.0648073022312373,0.0351926977687627
"would accept",0.0648073022312373,0.0351926977687627
"dance",0.0648073022312373,0.0351926977687627
"plain",0.0648073022312373,0.0351926977687627
"should help",0.0648073022312373,0.0351926977687627
"more care",0.0648073022312373,0.0351926977687627
"will not be lost",0.0648073022312373,0.0351926977687627
"advance",0.0648073022312373,0.0351926977687627
"distinguish",0.0645030425963489,0.0354969574036511
"cannot lose",0.0645030425963489,0.0354969574036511
"motive",0.0645030425963489,0.0354969574036511
"would have been happy",0.0645030425963489,0.0354969574036511
"learner",0.0645030425963489,0.0354969574036511
"quite understood",0.0640973630831643,0.0359026369168357
"apt",0.0640973630831643,0.0359026369168357
"more important",0.0640973630831643,0.0359026369168357
"might be fun",0.0640973630831643,0.0359026369168357
"never afraid",0.0640973630831643,0.0359026369168357
"pick",0.0640973630831643,0.0359026369168357
"contribution",0.0640973630831643,0.0359026369168357
"survive",0.0640973630831643,0.0359026369168357
"ease",0.0640973630831643,0.0359026369168357
"doubtless",0.0640973630831643,0.0359026369168357
"was no trouble",0.0640973630831643,0.0359026369168357
"know",0.0640973630831643,0.0359026369168357
"availability",0.0640973630831643,0.0359026369168357
"can agree",0.0640973630831643,0.0359026369168357
"consistency",0.0640973630831643,0.0359026369168357
"must be real",0.0640973630831643,0.0359026369168357
"commit",0.0640973630831643,0.0359026369168357
"fed",0.0640973630831643,0.0359026369168357
"might be better",0.0640973630831643,0.0359026369168357
"must understand",0.0640973630831643,0.0359026369168357
"too keen",0.0636916835699797,0.0363083164300203
"most careful",0.0636916835699797,0.0363083164300203
"much more significant",0.0636916835699797,0.0363083164300203
"lyric",0.0633874239350913,0.0366125760649087
"might be important",0.0633874239350913,0.0366125760649087
"so care",0.0633874239350913,0.0366125760649087
"handy",0.0633874239350913,0.0366125760649087
"collaboration",0.0633874239350913,0.0366125760649087
"competence",0.0633874239350913,0.0366125760649087
"could be right",0.0633874239350913,0.0366125760649087
"may fair",0.0633874239350913,0.0366125760649087
"coexistence",0.0633874239350913,0.0366125760649087
"not expensive",0.0633874239350913,0.0366125760649087
"no hard",0.0633874239350913,0.0366125760649087
"cannot break",0.0633874239350913,0.0366125760649087
"jointly",0.0633874239350913,0.0366125760649087
"marital",0.0633874239350913,0.0366125760649087
"concession",0.0633874239350913,0.0366125760649087
"could be significant",0.0633874239350913,0.0366125760649087
"study",0.0633874239350913,0.0366125760649087
"pass",0.0633874239350913,0.0366125760649087
"understood",0.0633874239350913,0.0366125760649087
"would have been good",0.0633874239350913,0.0366125760649087
"rather better",0.0628803245436105,0.0371196754563895
"rather complex",0.0628803245436105,0.0371196754563895
"quaint",0.0628803245436105,0.0371196754563895
"may be effective",0.0628803245436105,0.0371196754563895
"fairly important",0.0628803245436105,0.0371196754563895
"no wrong",0.0626774847870183,0.0373225152129817
"able",0.0626774847870183,0.0373225152129817
"would free",0.0626774847870183,0.0373225152129817
"can be important",0.0626774847870183,0.0373225152129817
"appoint",0.0626774847870183,0.0373225152129817
"must be fair",0.0626774847870183,0.0373225152129817
"remedy",0.0626774847870183,0.0373225152129817
"association",0.0626774847870183,0.0373225152129817
"fairly successful",0.0626774847870183,0.0373225152129817
"earnest",0.0626774847870183,0.0373225152129817
"would be attractive",0.0626774847870183,0.0373225152129817
"permit",0.0626774847870183,0.0373225152129817
"would provide",0.0626774847870183,0.0373225152129817
"associate",0.0626774847870183,0.0373225152129817
"too great",0.0626774847870183,0.0373225152129817
"had no trouble",0.0626774847870183,0.0373225152129817
"justification",0.0626774847870183,0.0373225152129817
"would be appropriate",0.0626774847870183,0.0373225152129817
"was so keen",0.0626774847870183,0.0373225152129817
"clear",0.0626774847870183,0.0373225152129817
"credit",0.0626774847870183,0.0373225152129817
"so fit",0.0626774847870183,0.0373225152129817
"verify",0.0626774847870183,0.0373225152129817
"human",0.0620689655172414,0.0379310344827586
"train",0.0620689655172414,0.0379310344827586
"would have been pleased",0.0620689655172414,0.0379310344827586
"compensation",0.0620689655172414,0.0379310344827586
"should allow",0.0620689655172414,0.0379310344827586
"kid",0.0620689655172414,0.0379310344827586
"should be independent",0.0620689655172414,0.0379310344827586
"may accept",0.0619675456389452,0.0380324543610548
"educational",0.0619675456389452,0.0380324543610548
"boost",0.0619675456389452,0.0380324543610548
"would need",0.0619675456389452,0.0380324543610548
"more help",0.0619675456389452,0.0380324543610548
"may interest",0.0619675456389452,0.0380324543610548
"more free",0.0619675456389452,0.0380324543610548
"may provide",0.0619675456389452,0.0380324543610548
"must be right",0.0619675456389452,0.0380324543610548
"would be worth",0.0619675456389452,0.0380324543610548
"can fit",0.0619675456389452,0.0380324543610548
"consult",0.0619675456389452,0.0380324543610548
"can be funny",0.0619675456389452,0.0380324543610548
"reconcile",0.0619675456389452,0.0380324543610548
"sane",0.0619675456389452,0.0380324543610548
"classic",0.0619675456389452,0.0380324543610548
"more appropriate",0.0619675456389452,0.0380324543610548
"so useful",0.0619675456389452,0.0380324543610548
"upright",0.0619675456389452,0.0380324543610548
"was no harm",0.0619675456389452,0.0380324543610548
"would be interested",0.0619675456389452,0.0380324543610548
"was not ill",0.0619675456389452,0.0380324543610548
"vivid",0.0619675456389452,0.0380324543610548
"would have been proud",0.0619675456389452,0.0380324543610548
"spot",0.0619675456389452,0.0380324543610548
"not dangerous",0.0619675456389452,0.0380324543610548
"daring",0.0612576064908722,0.0387423935091278
"can complete",0.0612576064908722,0.0387423935091278
"even",0.0612576064908722,0.0387423935091278
"civilization",0.0612576064908722,0.0387423935091278
"can pay",0.0612576064908722,0.0387423935091278
"compromise",0.0612576064908722,0.0387423935091278
"will not be difficult",0.0612576064908722,0.0387423935091278
